"","6011","6012","6013","6021","6022","6031","6032","6033","6034","6041","6042","6043","6044","6051","6052","6053","6061","6062","6071","6072","6073","6074","6075","6081","6082","6091","6092","6093","6094","6111","6112","6121","6122","6131","6132","13011","13012","13013","13014","14011","14021","14022","15011","15021","15031","15071","16031","16041","16043","16051","16052","16061","16062","16063","16072","16081","16121"
"2006",83.2670982329371,82.004882248016,83.357422932236,81.1834240840655,81.4876122192282,77.843184909,80.4011425121646,80.3026036255487,79.9795890075057,82.4463755912628,80.6376817409724,81.0139792020111,82.2192563142441,80.7661198663237,78.4416249491944,80.9881733656591,82.565192517182,81.3616018165878,82.5874395308097,83.0224078208751,84.0611696677094,82.9874422701724,81.8441436609098,83.3414110132108,82.0589382101828,82.0536864851576,78.8486831378402,79.8823747098939,71.5796113418369,82.650479865347,82.9743790828842,81.0486329033523,80.6434016892049,80.4848161449223,81.7144909005133,82.309923970244,82.2917656423836,81.8533499025616,82.0749501955458,79.6870283912649,81.4979305767172,81.8375377305879,81.5624385844409,81.0258663407637,82.3119454241519,81.6139432706875,80.4801541339809,81.4300207003306,81.6777058206284,82.1155500562167,82.8149850113029,81.3083607364382,81.7855876763192,82.6207501386053,82.2490027096801,82.7184980827024,82.0225598427474
"2011",83.6016577010959,82.80412741725,83.5309593448846,81.7628972964529,82.0348696475355,78.8701050555711,80.950023509713,81.0512174118214,80.8573663455418,82.9091548272553,81.3347682508184,81.0444825196854,82.2759877260142,81.8883239902471,79.6763562619176,81.6572876632848,83.0494325638064,82.0534245763313,83.1367417123686,83.745816140509,84.8607098042196,83.4873030179711,82.4528925766285,84.2775308093497,82.9735550458193,82.5654721169662,80.088558640324,80.8250706608765,73.421771426094,83.220791880953,83.2839007835484,81.6954839464231,81.0059880687358,81.3448925288727,82.4504021905266,82.8275535209355,82.7528447268719,82.7117606725994,82.6215950772528,81.8636655894043,82.237068935804,82.5172220108115,81.6951265210059,81.329467572064,82.836513671855,81.5511791713015,80.6147023669614,82.0759543470352,82.2575790276412,82.5579966307831,83.2477542740848,81.5817651321374,82.4654378099828,83.648336125558,82.3550216056635,83.3048846936177,82.637515787982
"2014",83.651995552181,83.2749740525319,83.9985737598608,81.9414989850141,82.1019809890508,80.1832278719871,81.3323259979242,81.7900885663698,80.9790523103115,83.0118076635788,81.6951213212675,81.5785098701783,82.351515796847,82.4587143334922,80.2091237231208,82.0465601288483,83.2274069649911,82.5613040611452,83.4546806716929,83.9833100414451,85.0648681305659,83.7513278318512,83.0181242967287,84.7032122868483,83.5668873961916,82.7307027266787,80.8593130678203,81.472421837254,75.0376304967323,83.5516365031302,83.7514935517395,82.1852955440987,81.4920778162658,82.1327606332011,82.9029732993025,82.8708541617685,83.1206089050851,82.9164621657792,83.0104926216335,82.2983203640084,82.6119129731826,82.8102893287239,82.2229770414154,81.6644115712287,82.8033284450206,82.4978214733122,81.556470899073,82.2873869486428,82.7463088811977,82.8412811382634,83.4181051218748,81.8131979199537,82.716477427348,83.9982376734937,82.3553827933046,83.5870945997047,83.0264961687679
