93,2003,16,9
50,2003,13,5
88,2010,15,11
92,2006,6,69
69,2004,6,49
81,2011,6,117
52,2012,6,27
82,2014,16,37
58,2006,16,13
72,2010,16,32
81,2004,13,23
99,2003,13,2
39,2000,6,4
58,2014,15,10
103,2014,13,2
83,2012,6,135
46,2003,14,3
100,2011,15,3
84,2002,15,19
85,2006,15,8
46,2013,16,7
72,2014,15,5
83,2003,13,23
60,2009,13,5
40,2008,6,13
48,2013,6,11
77,2012,15,12
11,1999,6,2
35,2013,14,1
52,2000,16,8
60,2006,13,9
46,1999,14,1
46,2007,14,2
42,2014,16,2
103,2012,6,8
26,2013,15,1
82,2004,14,6
84,2008,15,10
70,2006,6,57
87,2009,15,9
99,1999,13,3
59,2007,13,5
58,2013,16,14
18,2013,16,1
3,1998,6,2
56,2008,13,9
67,2009,16,24
61,2000,15,5
50,2008,16,4
86,2004,6,108
52,2007,14,4
65,2014,6,64
89,2003,14,2
18,2004,16,1
49,2011,6,21
97,2003,13,5
101,1999,6,9
86,1998,15,11
92,2004,16,24
58,2003,6,31
54,2006,14,3
90,2003,14,5
63,2004,14,6
75,2006,16,35
85,2007,15,18
84,2000,13,19
69,1999,15,9
48,2012,15,8
89,2003,15,7
19,2005,15,1
81,2006,6,119
79,2007,16,34
66,2005,6,41
33,2014,16,1
99,2008,13,1
57,2003,16,16
24,1999,6,2
0,2009,6,6
46,2002,6,17
41,2005,6,8
104,2012,6,5
30,2012,6,3
80,2012,16,38
34,2013,13,1
89,2013,13,29
73,2001,14,4
89,1998,14,4
66,2002,6,62
58,2009,13,8
40,2009,13,1
91,2011,15,11
32,2013,14,1
32,2007,15,1
98,2000,6,13
10,2013,16,1
76,2004,16,30
89,2012,14,4
76,2011,6,79
67,2013,15,8
104,2003,16,1
39,2014,6,5
52,2001,6,11
74,2012,6,76
23,2013,6,3
34,2004,13,2
18,1998,6,4
91,2014,14,3
18,2012,13,2
68,2012,13,17
62,2014,15,5
8,1999,13,1
78,2007,16,39
96,2004,14,1
33,1998,6,2
95,2004,13,8
56,2010,14,8
92,2000,6,69
0,2014,6,6
78,2008,15,22
90,2007,16,28
74,2005,14,19
77,2002,16,43
63,2010,13,6
35,2004,14,1
63,2004,13,6
60,2009,6,42
29,2010,13,1
15,2003,6,1
66,2000,16,19
88,2006,14,9
27,2007,14,1
16,2001,13,1
44,2002,16,4
80,2003,14,7
91,2006,15,6
9,2004,6,1
8,2014,6,1
33,2011,14,1
51,2006,16,5
74,2001,16,30
49,2009,15,3
76,1998,16,32
45,2000,15,2
33,2014,15,2
57,2011,13,7
80,2002,16,32
100,2000,6,8
103,2000,16,1
39,2013,15,1
45,2002,14,2
80,2001,14,10
21,2009,15,2
107,2006,6,1
19,2009,15,1
80,1999,13,14
20,2006,14,1
93,2008,13,6
92,2000,14,2
31,2004,13,1
97,2012,16,9
78,2003,13,15
2,2013,15,1
78,2006,15,18
71,2011,16,33
93,2011,6,93
30,2009,14,1
90,2008,6,116
6,2002,13,1
73,2014,16,22
80,2006,15,18
42,2002,13,2
83,2009,6,128
64,2000,16,19
84,2014,16,40
36,2004,13,2
44,2001,6,17
75,2003,13,19
64,2014,15,11
22,2001,16,2
76,2012,15,12
58,2008,13,3
0,2012,16,4
19,2003,14,1
65,2001,6,61
80,2008,14,5
62,2010,15,6
31,2007,13,1
39,2003,16,2
9,2000,13,1
53,2008,16,6
80,2010,6,133
7,2000,14,1
70,2012,15,13
37,2005,13,1
77,2014,16,41
96,2005,6,41
79,2013,14,18
98,2009,13,2
81,2008,14,10
81,2009,16,55
18,2001,13,2
48,2014,16,8
36,2011,16,2
94,2000,6,53
34,2003,13,1
87,2008,15,8
50,1999,16,7
36,2006,6,5
92,1999,16,18
55,2003,6,30
55,2008,6,32
83,2011,15,14
47,1999,16,13
56,2005,6,38
41,2002,14,2
87,2012,14,8
69,2001,14,10
45,2010,6,15
90,2004,14,5
74,2007,6,93
64,2007,6,47
58,2004,15,5
77,2000,13,13
65,2007,13,8
83,2000,6,117
72,2006,15,9
27,1999,13,2
74,2005,13,21
35,1998,14,1
52,2009,15,4
96,2012,14,2
36,2007,16,1
18,2013,6,1
91,2010,14,2
26,2011,16,1
76,2010,15,13
74,2008,16,28
74,2000,14,6
0,2011,16,4
41,2013,15,2
77,2004,13,15
84,2001,13,14
72,2004,14,3
94,2003,16,7
79,2003,14,9
83,1999,16,22
38,2014,6,4
76,1998,6,127
68,2005,15,10
79,1998,6,98
50,2008,6,17
82,2009,6,114
86,2008,16,41
97,2001,14,1
93,2004,6,83
81,2011,13,29
0,2000,15,1
83,2005,16,37
100,2008,16,6
50,2006,15,2
49,2005,6,18
104,2011,13,1
70,1998,6,95
46,2003,15,1
104,2014,6,6
83,1998,13,21
97,1999,13,3
61,1999,16,12
40,2006,16,1
6,2008,6,1
43,2005,16,3
27,2010,15,1
52,2006,15,2
54,2005,6,25
47,2011,15,4
22,2001,6,4
70,1998,16,18
52,2009,13,6
83,2014,15,17
84,2012,14,13
64,2013,16,21
96,2011,16,12
93,2004,15,7
29,2002,14,1
47,2013,16,3
88,2009,6,146
48,2008,14,2
90,2005,16,27
70,1999,14,6
46,2001,15,5
53,2004,16,4
66,2012,14,6
44,2000,14,1
63,2014,14,5
18,2006,6,1
95,2004,16,6
77,1999,6,110
17,2011,16,1
35,2004,15,3
33,2007,15,1
94,2012,15,3
94,2008,16,20
52,2004,15,5
53,2010,13,2
47,2006,16,7
50,2008,15,4
62,2012,6,46
42,2006,6,10
34,2006,15,1
36,2006,16,1
73,2012,14,11
74,1999,14,7
105,2000,16,1
72,1999,14,9
0,2005,15,2
47,1999,13,1
35,2005,6,5
54,2009,15,4
81,2003,13,11
75,2006,15,10
9,2006,15,1
49,2004,13,7
31,2002,16,2
61,2014,16,16
38,2005,16,3
87,2007,15,9
94,2013,6,81
73,2013,15,13
95,2006,6,52
20,2008,16,1
44,1999,6,20
72,2008,6,60
94,2010,15,4
38,2009,15,1
38,2000,16,3
17,2010,13,1
66,2014,14,3
90,2007,6,109
59,2011,14,6
68,2005,13,11
15,1998,13,1
86,2001,6,136
47,2014,16,1
41,2002,13,1
94,2014,15,8
56,2006,16,10
49,2004,16,9
31,2009,13,1
69,2011,13,12
48,2001,6,21
72,2013,15,16
92,2005,16,18
89,2002,15,15
64,2010,13,12
66,2011,15,10
94,2013,16,16
27,2010,16,2
80,2005,15,10
77,2006,14,7
86,2006,16,24
57,2011,15,6
95,2007,13,7
72,2004,6,97
34,2008,13,1
39,2014,15,1
34,2003,15,1
26,2005,16,1
60,2000,6,37
68,2000,16,30
97,2008,13,6
92,2007,13,13
71,2004,6,87
97,2008,6,38
77,2002,13,12
34,2014,15,1
76,2008,6,95
75,2009,16,20
62,2009,14,7
80,2010,14,8
39,2012,14,1
37,2009,6,3
58,2008,16,14
98,2013,16,6
54,2004,16,9
25,1998,6,2
77,1998,16,39
37,2010,13,1
33,2010,16,1
89,2007,14,12
20,2013,6,2
62,2008,16,19
26,1998,13,1
17,2009,15,1
16,1998,13,1
69,2002,6,79
98,1998,6,14
65,2003,14,4
23,2013,14,1
94,1998,16,14
71,2004,16,27
72,2004,13,15
37,1999,6,9
56,2013,13,4
38,2000,14,1
102,2001,6,5
7,2013,6,1
88,2003,14,5
110,2002,6,1
105,2004,6,1
55,2009,6,24
76,1999,13,19
97,2012,13,7
64,1999,13,9
49,2009,6,18
41,2009,14,1
1,2002,13,1
81,2011,16,45
18,2007,6,1
41,2001,14,3
76,2001,16,24
35,2011,6,7
34,2000,6,6
94,2000,16,9
75,2000,15,14
74,2004,15,10
86,2009,6,151
52,2005,13,5
64,2012,16,21
87,2001,13,16
60,2000,16,18
25,2010,16,1
46,2006,16,5
12,2005,13,1
86,2003,15,9
33,2012,13,1
30,1998,15,3
38,2004,13,2
30,2009,6,2
91,1998,15,7
95,2002,13,5
35,2014,14,1
46,2005,14,3
70,2004,14,7
76,2006,14,7
105,2000,13,1
85,2013,15,12
58,2004,16,11
1,2004,15,1
75,2009,13,14
80,2007,16,35
84,1999,16,41
99,2014,15,2
39,2006,15,2
57,2003,15,5
87,2003,14,8
67,2002,15,4
7,2000,6,1
70,1998,14,7
65,2014,14,3
43,1998,13,2
86,1998,6,117
40,2009,6,12
25,2000,6,4
15,2010,13,1
94,2003,14,4
8,2005,6,1
44,2007,16,11
68,2007,15,11
83,2013,15,18
44,2006,13,4
67,2001,16,18
73,2003,6,98
93,2001,16,12
67,2009,15,15
36,1999,15,2
98,1998,15,2
4,2014,16,1
49,2014,16,4
61,1998,14,2
41,2008,16,2
91,2012,15,7
57,2004,6,35
67,2005,15,11
44,2005,13,4
40,2012,16,4
95,2009,15,4
89,2011,13,27
36,2007,6,3
26,2001,6,5
95,2001,16,10
99,2013,6,21
18,2005,13,1
43,2003,15,6
70,2001,6,88
24,2008,13,1
54,2009,13,5
77,2011,15,14
92,2010,13,13
70,2009,13,9
47,2004,14,4
94,2011,6,69
49,2006,13,2
95,2013,16,17
54,1999,6,18
27,2012,6,3
30,2000,16,1
56,2014,14,1
67,2006,14,4
92,2003,13,8
58,2013,13,12
86,2005,14,4
98,2012,14,2
65,2001,14,5
78,1999,13,14
77,2001,13,16
87,2008,6,140
36,2004,15,1
64,2011,6,43
91,2008,13,17
31,2008,16,3
62,1998,13,4
68,2000,15,8
79,2006,16,41
44,2006,16,3
83,2008,15,17
41,2005,15,2
39,2005,15,1
60,2001,13,6
87,2000,6,115
58,2010,15,5
41,2013,6,8
89,2013,15,21
37,2000,6,13
91,2002,15,8
88,2011,14,11
65,2000,15,3
93,2000,6,52
60,2007,6,49
78,2012,16,22
87,2006,13,11
93,2013,16,23
87,2001,14,6
95,2012,13,7
89,2005,16,29
59,2003,13,5
60,2004,14,1
49,2007,6,25
55,1998,16,16
58,2014,6,35
18,1999,14,1
81,2006,15,11
38,2007,15,1
52,2011,16,9
86,2014,6,146
93,2005,13,10
67,1998,6,84
17,2002,16,3
101,2012,16,5
37,2012,15,2
70,1998,15,5
105,2009,6,4
69,2005,15,9
79,2006,13,17
102,2007,6,9
86,2005,16,28
51,2002,16,6
90,2012,6,151
45,2001,6,11
57,1998,15,1
86,2004,13,10
96,1999,6,36
28,2007,6,1
46,2000,14,2
60,2014,6,31
102,2004,16,2
71,2012,16,22
25,2011,15,1
29,1998,16,1
57,2004,13,6
64,1999,6,48
86,2009,16,34
62,2007,15,3
73,2005,6,92
19,2007,15,1
98,1999,15,3
31,2014,16,4
98,2010,6,26
26,2003,13,1
91,2003,13,12
100,2008,6,20
89,1999,15,6
28,1999,6,7
87,2010,16,42
47,2005,16,7
76,2014,16,28
32,2006,16,3
85,2014,16,52
70,2011,13,7
86,2001,14,12
67,2000,6,63
91,2008,16,27
92,2014,13,17
96,2014,16,16
54,2006,15,5
93,2012,6,89
98,2011,14,1
16,2014,15,1
91,2012,14,7
81,2000,14,10
25,2002,6,1
55,2004,13,4
39,2005,14,1
93,2008,15,6
61,2009,6,39
69,2006,16,24
97,2010,16,7
28,2005,16,1
31,2001,6,4
31,2003,6,3
51,2012,13,4
80,2009,6,116
3,2002,6,1
89,2004,15,9
79,2000,14,8
55,2014,15,7
73,1998,6,110
38,2000,13,1
59,2000,14,8
94,2002,15,2
85,2002,16,25
70,2013,6,64
93,1998,14,3
88,1999,15,9
15,1999,14,1
94,2013,14,3
65,2013,14,11
97,2013,13,8
81,2005,13,18
62,2012,14,12
44,1999,13,2
84,1999,6,152
99,2000,16,3
100,2001,16,3
63,2002,15,3
105,2012,6,1
68,2002,6,67
105,2013,16,1
64,2012,6,55
51,2014,14,6
25,2008,15,1
44,2002,14,1
68,2004,16,21
89,1999,14,8
39,2013,14,2
79,2006,14,8
88,2006,13,14
81,2013,13,20
47,2004,6,20
57,1999,16,17
79,2007,15,13
77,2003,13,22
15,2007,14,1
91,2006,6,79
73,2007,13,14
49,2008,6,17
59,2013,13,3
38,2014,14,2
85,2006,6,122
86,2008,15,9
55,2001,6,32
45,2003,14,1
40,2003,16,2
63,1998,15,9
70,2006,14,8
90,2005,6,97
83,1998,6,145
100,2005,16,1
58,2001,15,3
71,2003,14,9
49,2005,15,6
61,2011,14,5
24,2013,14,1
39,2006,6,5
76,2000,13,20
27,2002,16,1
47,2014,13,1
92,2000,15,8
73,1999,13,24
59,2010,16,16
86,1998,13,22
99,2008,14,1
92,2001,6,83
84,2002,14,6
91,2001,13,14
97,2006,13,4
24,2009,15,1
40,2000,13,2
84,2005,16,33
74,2010,16,26
65,2009,14,4
35,2002,14,1
59,2013,14,3
43,1999,16,5
36,2008,6,4
47,2010,6,20
74,2001,14,14
62,2013,15,10
28,1998,16,2
88,1998,6,101
35,2009,13,1
81,2012,14,9
70,2010,15,8
87,1998,13,13
76,1998,13,17
29,2013,15,2
45,2002,16,6
44,2002,13,5
70,2005,16,18
55,2002,16,17
82,2006,16,46
20,2008,13,2
58,2000,13,6
18,2002,16,2
21,1999,13,1
35,1998,13,2
84,2000,15,15
84,2002,16,31
70,2012,14,4
94,2001,14,2
72,2002,15,9
46,2013,13,2
49,2001,16,8
48,2010,13,2
81,2008,6,130
106,2011,6,1
83,2010,14,12
57,2006,13,7
31,2010,13,1
45,2008,13,2
80,2009,13,21
53,2013,15,4
79,2006,6,111
63,2006,15,3
83,2001,6,112
56,2002,16,14
37,2007,13,1
74,2004,6,108
64,2007,14,9
50,2006,16,6
16,2002,6,1
27,2007,15,1
55,2013,13,5
71,2009,15,4
95,2001,14,1
24,1998,6,5
101,2003,6,8
71,2014,15,19
52,1998,13,3
64,2011,16,19
59,2004,15,6
57,2009,6,31
87,2005,16,22
36,2009,15,3
76,2005,15,8
42,2000,16,4
17,2003,16,2
92,2005,15,3
78,2004,6,124
74,1999,13,16
80,2005,14,10
75,2002,6,107
63,2012,15,7
43,2014,16,2
61,2003,13,9
41,2007,6,7
44,2010,6,7
73,2004,6,109
65,1998,16,19
100,2004,13,1
44,2013,6,11
80,2011,15,17
20,2014,14,1
77,2013,15,8
100,1998,6,6
55,2005,15,3
74,2003,13,16
42,2004,15,1
38,2011,15,1
43,2008,13,1
92,2002,13,5
94,1998,15,3
39,2002,6,9
78,2002,14,2
86,2007,14,6
31,2013,6,3
89,2014,6,164
12,2012,16,1
75,1999,15,9
88,2007,14,6
82,2011,13,25
58,2000,14,4
90,2001,16,12
54,2003,15,7
96,2008,15,1
44,1999,14,1
54,2011,15,6
18,2008,6,2
82,2011,15,9
64,2004,15,6
104,1999,16,1
53,2010,6,19
40,2004,16,8
56,1998,15,6
21,1998,16,1
101,2006,16,2
53,2006,16,8
98,2006,14,2
46,2008,14,2
33,2010,15,1
91,2000,15,10
60,2010,15,11
60,2007,15,7
93,2011,16,20
18,2005,6,3
101,2006,6,9
36,2000,13,1
71,2011,15,5
69,2000,14,5
91,2004,16,18
93,1999,15,5
42,2011,14,2
85,2002,15,11
61,2013,13,9
56,2003,13,2
30,2008,13,2
56,2004,6,37
79,2009,13,19
64,2011,14,6
58,2007,15,1
69,2014,13,5
59,2012,13,1
79,2005,16,42
54,2011,14,3
25,2003,6,2
88,2014,16,50
90,2005,13,13
72,2011,16,25
57,2005,6,33
73,2000,6,107
85,2014,15,19
73,2008,14,4
24,2004,6,6
63,2000,15,8
101,2000,13,2
26,2011,6,4
80,2013,13,21
5,2001,6,1
15,2000,6,1
89,2001,13,19
47,2000,13,3
51,2013,6,19
9,2007,13,1
32,2005,6,5
55,2012,14,1
87,2012,13,32
75,2014,15,14
78,2007,6,96
101,2009,6,10
88,2009,14,7
61,2006,13,3
42,2013,6,8
91,2002,16,13
98,1999,6,16
39,2008,6,7
55,2012,6,37
55,2011,14,1
