96,2006,16072,1
91,2004,6081,12
86,2003,6075,3
84,2013,13011,6
76,2010,6112,2
92,1999,16121,3
94,2014,6131,4
66,2007,6093,1
85,2012,16081,3
93,2001,16062,1
88,2002,6061,1
33,2005,6022,1
30,2008,13012,1
61,2002,6061,2
65,1999,6044,1
56,2011,16062,2
59,2013,16062,1
86,2013,15031,7
81,2004,6093,1
75,2007,16041,5
82,2014,6042,3
36,2014,6021,1
92,2002,6033,1
58,2011,6092,3
90,2007,6073,4
74,2004,13011,1
90,2010,6092,1
64,2011,6052,1
68,2011,6052,2
72,1998,16121,4
82,2005,6075,1
67,2013,6081,1
99,2011,6053,3
68,2009,16121,3
77,2012,16051,1
69,2006,16043,3
45,2003,13014,1
87,2014,16052,4
64,2009,6033,1
85,2009,6075,2
70,2003,6074,4
33,2000,16063,1
82,2013,6033,4
28,1998,15031,1
97,2008,16043,1
98,2003,16052,1
71,2007,6041,3
72,2010,16061,4
68,2003,6073,2
86,2010,6032,6
71,2012,16062,2
74,2002,6074,1
51,2011,6131,1
58,1999,13013,3
86,2011,6022,7
74,2013,13014,4
73,2002,6074,1
65,2006,6082,3
86,2003,6061,2
86,2000,6061,6
51,2002,6042,1
68,2004,6092,2
86,2012,13012,10
57,2014,6092,2
81,2007,13011,1
86,2010,13014,6
26,2002,6032,2
70,2009,6131,4
84,2003,6121,6
48,2013,13014,1
68,1998,16051,4
0,2004,6131,2
80,2005,6111,4
70,2011,13014,1
88,2011,13011,3
45,1998,14021,2
83,2008,6132,5
75,1999,6071,1
105,2014,13013,1
81,2005,6073,5
53,2002,15031,1
54,1998,6112,2
64,2010,13012,3
68,2011,6132,3
93,1999,13012,5
42,1998,6092,2
58,2006,6021,1
80,1999,6034,2
86,2008,16061,4
78,2004,6121,2
20,2008,6072,1
68,1998,6053,3
86,2010,6052,5
66,2000,6093,1
28,1999,6043,1
75,2002,16121,4
85,2012,6093,2
63,2006,6052,1
64,2008,6061,3
93,1999,6033,1
64,2013,14021,3
82,1999,6052,3
43,2002,6131,1
92,1999,14021,1
61,2004,16081,1
61,2012,13011,4
91,2007,6062,1
86,2006,6071,6
46,2008,16043,1
75,2008,16072,1
82,2003,6091,4
32,2013,16043,1
72,2006,16052,6
70,2012,6012,2
74,2014,16051,3
62,1998,6112,2
99,2006,15031,1
86,2009,6022,5
34,2006,15031,1
86,2009,13014,2
77,2005,6121,8
53,2009,16062,1
96,2006,16052,3
50,2011,15021,1
48,2003,6031,1
78,2013,6021,8
99,2006,6112,2
96,2010,13014,1
64,2010,15031,4
52,2000,13014,2
39,2004,6062,1
63,2004,6121,2
67,2007,6071,3
98,2014,6053,4
73,2014,16081,3
99,2014,16051,1
78,2003,16041,2
67,2000,14021,3
49,2013,15031,1
60,2013,6082,1
67,2013,16121,1
68,2014,16043,2
72,2012,15021,4
83,2001,6041,1
38,2001,6032,1
53,2009,6072,1
68,2009,6012,4
45,2000,16081,1
49,2007,6021,1
92,1998,6111,5
95,2011,13013,1
21,2012,6093,2
92,2001,14021,2
71,2000,6092,2
78,2008,6062,4
81,2011,6073,4
50,2001,6061,1
97,2014,16052,3
95,2002,6082,4
61,2010,16061,2
45,2010,6094,1
95,2002,6073,3
71,2003,16081,4
86,1998,6111,5
41,1998,6094,1
49,2005,6044,1
64,2001,6093,2
73,2000,6021,2
42,2011,6022,2
77,2000,6093,3
91,2011,16081,3
68,2008,6082,5
78,2008,15031,6
74,2014,6021,1
84,2006,6073,4
103,2000,6053,1
64,1998,14022,2
